Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
ZJYL,Jin Medical International Ltd.,8.31,0.85,11.39,839927,1488000,1301000000,2024-02-13T06:18:49.918669
CIFR,Cipher Mining Inc.,3.9,0.55,16.42,10639000,8464000,1003000000,2024-02-13T06:18:49.918669
BITF,Bitfarms Ltd.,3.07,0.35,12.87,40432000,29543000,990907000,2024-02-13T06:18:49.918669
EVLV,"Evolv Technologies Holdings, Inc.",5.65,0.58,11.44,2401000,914901,853913000,2024-02-13T06:18:49.918669
IREN,Iris Energy Limited,6.93,0.99,16.67,15925000,5565000,464936000,2024-02-13T06:18:49.918669
ADVM,"Adverum Biotechnologies, Inc.",1.99,0.26,15.03,2324000,1420000,201044000,2024-02-13T06:18:49.918669
ARBK,Argo Blockchain plc,2.85,0.36,14.46,1609000,1076000,164489000,2024-02-13T06:18:49.918669
PXLW,"Pixelworks, Inc.",2.61,0.4,18.1,2407000,1715000,149075000,2024-02-13T06:18:49.918669
ORMP,Oramed Pharmaceuticals Inc.,3.17,0.32,11.23,328749,181134,127875000,2024-02-13T06:18:49.918669
SWVL,Swvl Holdings Corp.,4.56,0.44,10.68,50898,187660,30970000,2024-02-13T06:18:49.918669
WETG,"WeTrade Group, Inc.",4.35,0.99,29.46,217389,82521,11419000,2024-02-13T06:18:49.918669
