Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
NWARF,Norwegian Air Shuttle ASA,1.69,0.27,19.01,393122,15265,1625000000,2024-02-20T06:17:52.975576
MOGLF,Mongolian Mining Corporation,1.48,0.15,11.28,692356,45401,1543000000,2024-02-20T06:17:52.975576
APLT,"Applied Therapeutics, Inc.",5.38,1.63,43.47,16631000,1856000,415493000,2024-02-20T06:17:52.975576
TSHA,"Taysha Gene Therapies, Inc.",1.91,0.32,20.13,5447000,1804000,357094000,2024-02-20T06:17:52.975576
QUAD,"Quad/Graphics, Inc.",6.5,1.02,18.61,462869,102566,333505000,2024-02-20T06:17:52.975576
RENB,Renovaro Inc.,2.27,0.27,13.5,367628,156586,326126000,2024-02-20T06:17:52.975576
TCRX,"TScan Therapeutics, Inc.",6.78,1.04,18.12,655770,153098,324251000,2024-02-20T06:17:52.975576
RGTI,"Rigetti Computing, Inc.",1.69,0.19,12.67,19248000,3862000,247833000,2024-02-20T06:17:52.975576
EQ,"Equillium, Inc.",2.76,0.74,36.63,1095000,307720,96929000,2024-02-20T06:17:52.975576
BLRX,BioLineRx Ltd.,1.25,0.14,12.61,774256,307046,90549000,2024-02-20T06:17:52.975576
SNTG,Sentage Holdings Inc.,3.21,0.35,12.24,231794,1474000,9005000,2024-02-20T06:17:52.975576
CPOP,"Pop Culture Group Co., Ltd",2.65,1.37,107.03,43046000,738365,6463000,2024-02-20T06:17:52.975576
TELO,"Telomir Pharmaceuticals, Inc.",9.02,0.96,11.91,143473,222916,276100000,2024-02-20T06:17:52.975576
