Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
FBASF,Fibra UNO,1.9,0.19,11.11,2070,44631,7234000000,2024-01-16T06:18:37.455413
NXE,NexGen Energy Ltd.,7.84,0.79,11.21,17354000,5571000,4105000000,2024-01-16T06:18:37.455413
UEC,Uranium Energy Corp.,7.77,0.84,12.12,29245000,7740000,3053000000,2024-01-16T06:18:37.455413
EPIX,ESSA Pharma Inc.,9.94,1.45,17.08,268471,188411,438772000,2024-01-16T06:18:37.455413
YMAB,"Y-mAbs Therapeutics, Inc.",9.65,2.12,28.15,2206000,243045,420948000,2024-01-16T06:18:37.455413
AYRWF,Ayr Wellness Inc.,2.46,0.26,11.82,340062,262396,234180000,2024-01-16T06:18:37.455413
ELEV,"Elevation Oncology, Inc.",2.74,0.62,29.25,15529000,2093000,116800000,2024-01-16T06:18:37.455413
VRSSF,VERSES AI Inc.,1.36,0.14,11.48,714894,282739,126578000,2024-01-16T06:18:37.455413
WSTRF,Western Uranium & Vanadium Corp.,1.5,0.16,11.94,277767,58160,69663000,2024-01-16T06:18:37.455413
FDMIF,Founders Metals Inc.,1.2,0.1157,10.67,52874,39372,62808000,2024-01-16T06:18:37.455413
AHG,Akso Health Group,1.07,0.18,20.22,1312000,124713,24467000,2024-01-16T06:18:37.455413
BLTH,"American Battery Materials, Inc.",1.4,1.3975,0.0,4488,876775,15943000,2024-01-16T06:18:37.455413
GRIF,GRIID INFRASTRUCTURE INC,6.0,3.1,106.9,6161,12820,0,2024-01-16T06:18:37.455413
SAVAW,"Cassava Sciences, Inc.",9.0,1.0,12.5,2501000,1861000,0,2024-01-16T06:18:37.455413
OLVI,"Oliveda International, Inc.",1.65,0.28,20.44,17249,12940,0,2024-01-16T06:18:37.455413
