Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
AAGH,America Great Health,0.02,0.005,33.33,152900,156484,422142000,2024-01-14T18:51:57.207389
ECSL,"EncounterCare Solutions, Inc.",0.93,0.225,31.91,410735,50838,64775000,2024-01-14T18:51:57.207389
BTTC,Bitech Technologies Corporation,0.085,0.015,21.43,699317,78641,40560000,2024-01-14T18:51:57.207389
GTRIF,GTI Energy Limited,0.0145,0.0065,81.25,560000,12362,29724000,2024-01-14T18:51:57.207389
RWGI,"Rodedawg International Industries, Inc.",0.074,0.032,76.19,64501,51060,13636000,2024-01-14T18:51:57.207389
GMETF,GameOn Entertainment Technologies Inc.,0.1369,0.0284,26.18,21857,24392,10283000,2024-01-14T18:51:57.207389
MRGE,Mirage Energy Corporation,0.018,0.005,38.46,60000,74233,8941000,2024-01-14T18:51:57.207389
ECGS,Eco-Growth Strategies Inc.,0.1722,0.0622,56.5,68985,18008,6065000,2024-01-14T18:51:57.207389
CMXC,Cell MedX Corp.,0.079,0.035,79.55,109001,73450,4971000,2024-01-14T18:51:57.207389
FUAPF,Global Compliance Applications Corp.,0.0186,0.0039,26.53,68117,41322,4833000,2024-01-14T18:51:57.207389
BULT,"Bullet Blockchain, Inc.",0.1185,0.0224,23.27,9480,28020,570704,2024-01-14T18:51:57.207389
ECDP,Echo Defense Projects Inc.,0.27,0.0532,24.55,15077,36672,49026,2024-01-14T18:51:57.207389
NREG,"NewRegen, Inc.",0.0163,0.0067,69.79,353239,1375000,0,2024-01-14T18:51:57.207389
