Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
KBLB,"Kraig Biocraft Laboratories, Inc.",0.1496,0.0255,20.55,4611000,1090000,154592000,2024-03-05T06:17:03.165560
PCOGF,Pancontinental Energy NL,0.019,0.0035,22.58,1000,79435,153282000,2024-03-05T06:17:03.165560
BCNWF,Bitcoin Well Inc.,0.1859,0.0514,38.18,29846,14959,36962000,2024-03-05T06:17:03.165560
CRYBF,Cryptoblox Technologies Inc.,0.501,0.117,30.47,1605000,175732,33269000,2024-03-05T06:17:03.165560
LBSR,Liberty Star Uranium & Metals Corp.,0.582,0.169,40.92,89615,105201,28992000,2024-03-05T06:17:03.165560
GRHI,"Gold Rock Holdings, Inc.",0.09,0.02,28.57,10100,92509,20795000,2024-03-05T06:17:03.165560
BHSIF,Bayhorse Silver Inc.,0.0593,0.0184,44.99,1988000,392606,16424000,2024-03-05T06:17:03.165560
REGRF,New World Solutions Inc.,0.13,0.102,364.29,480154,36922,12515000,2024-03-05T06:17:03.165560
RDDTF,Radient Technologies Inc.,0.024,0.0097,67.83,297590,400448,12957000,2024-03-05T06:17:03.165560
KOSK,Metawells Oil & Gas Inc.,0.015,0.003,25.0,480714,279533,5477000,2024-03-05T06:17:03.165560
CPMD,"CannaPharmaRX, Inc.",0.013,0.003,30.0,3474000,3149000,4393000,2024-03-05T06:17:03.165560
ARLSF,Argo Living Soils Corp.,0.1807,0.0345,23.6,671684,57249,4004000,2024-03-05T06:17:03.165560
LUXFF,Luxxfolio Holdings Inc.,0.0265,0.0116,77.85,887128,56873,2298000,2024-03-05T06:17:03.165560
LEXTF,Lexston Mining Corporation,0.07,0.015,27.27,750,26491,2159000,2024-03-05T06:17:03.165560
JADA,Jade Art Group Inc.,0.0159,0.0039,32.5,5000,33288,1272000,2024-03-05T06:17:03.165560
MLLOD,Gabo Mining Ltd.,0.0967,0.0257,36.18,7071,28432,0,2024-03-05T06:17:03.165560
