Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
ARDX,"Ardelyx, Inc.",9.1,0.92,11.25,22030000,7055000,2112000000,2024-01-10T06:18:28.582430
APLD,Applied Digital Corporation,8.52,0.93,12.25,5760000,3170000,905676000,2024-01-10T06:18:28.582430
GMINF,G Mining Ventures Corp.,1.29,0.12,10.26,17488,20291,628235000,2024-01-10T06:18:28.582430
NN,NextNav Inc.,5.1,0.47,10.15,2239000,517745,561801000,2024-01-10T06:18:28.582430
MTC,"MMTec, Inc.",2.35,0.29,14.08,1305000,1738000,467991000,2024-01-10T06:18:28.582430
EPIX,ESSA Pharma Inc.,7.05,0.71,11.2,154236,202914,311202000,2024-01-10T06:18:28.582430
RENB,Renovaro Biosciences Inc.,4.47,0.59,15.21,160357,117029,346185000,2024-01-10T06:18:28.582430
SYRS,"Syros Pharmaceuticals, Inc.",7.72,0.82,11.88,272906,241747,200772000,2024-01-10T06:18:28.582430
WRAP,"Wrap Technologies, Inc.",3.1,0.295,10.52,3171000,320196,137064000,2024-01-10T06:18:28.582430
ADAG,Adagene Inc.,2.9,0.27,10.27,242323,24077,127121000,2024-01-10T06:18:28.582430
GALT,Galectin Therapeutics Inc.,1.9,0.21,12.43,50645,61796,117513000,2024-01-10T06:18:28.582430
CDIO,"Cardio Diagnostics Holdings, Inc.",2.89,0.38,15.14,3669000,15045000,59294000,2024-01-10T06:18:28.582430
CLRB,"Cellectar Biosciences, Inc.",3.65,0.45,14.06,5025000,829122,44852000,2024-01-10T06:18:28.582430
EKSO,"Ekso Bionics Holdings, Inc.",2.99,0.39,15.0,185403,128591,42562000,2024-01-10T06:18:28.582430
NUKK,Nukkleus Inc.,2.44,0.37,17.87,1238000,48216,895909000,2024-01-10T06:18:28.582430
ZMMPY,Zamp S.A.,4.78,0.47,10.9,116,221167,0,2024-01-10T06:18:28.582430
OLVI,"Oliveda International, Inc.",1.37,0.39,39.8,13654,12807,0,2024-01-10T06:18:28.582430
