Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
HHDS,"Highlands REIT, Inc.",0.1183,0.0197,20.03,54387,18250,85382000,2024-04-10T06:18:36.017134
ELMSQ,"Electric Last Mile Solutions, Inc.",0.15,0.0501,50.15,200,14067,26072000,2024-04-10T06:18:36.017134
GMVMF,GMV Minerals Inc.,0.15,0.025,20.0,776682,63583,12953000,2024-04-10T06:18:36.017134
CSOC,Caduceus Software Systems Corp.,0.016,0.003,23.08,17400,72365,11419000,2024-04-10T06:18:36.017134
GPLS,"Geopulse Exploration, Inc.",0.055,0.0153,38.54,137125,24074,4815000,2024-04-10T06:18:36.017134
MSRM,Mushrooms Inc.,0.035,0.009,34.62,5200,46534,2280000,2024-04-10T06:18:36.017134
RELT,"Reliant Holdings, Inc.",0.148,0.0451,43.83,10000,15987,2484000,2024-04-10T06:18:36.017134
CLHI,"CLST Holdings, Inc.",0.0509,0.0328,181.22,1000,20704,1219000,2024-04-10T06:18:36.017134
SMREF,Sun Summit Minerals Corp.,0.148,0.0362,32.38,187415,18132,5210000,2024-04-10T06:18:36.017134
CPPMF,COPPERNICO METALS INC,0.11,0.07,175.0,79061,36898,0,2024-04-10T06:18:36.017134
