Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
BYROF,Byron Energy Limited,0.095,0.02,26.67,1700,35112,102485000,2024-03-28T06:17:56.188919
EDEYF,Eden Innovations Ltd,0.0197,0.0087,79.09,6300,30857,72462000,2024-03-28T06:17:56.188919
MMTMF,Monument Mining Limited,0.14,0.025,21.74,2000,11583,45809000,2024-03-28T06:17:56.188919
ELMSQ,"Electric Last Mile Solutions, Inc.",0.0999,0.0399,66.5,18859,15683,17364000,2024-03-28T06:17:56.188919
ANTCF,Aion Therapeutic Inc.,0.04,0.028,233.33,7000,47755,16462000,2024-03-28T06:17:56.188919
FTZFF,Fitzroy Minerals Inc.,0.1339,0.0257,23.75,29200,33852,10771000,2024-03-28T06:17:56.188919
BLFR,BlueFire Equipment Corporation,0.29,0.0498,20.73,832,60520,9845000,2024-03-28T06:17:56.188919
NPRFF,Nepra Foods Inc.,0.1,0.025,33.33,27666,36246,5183000,2024-03-28T06:17:56.188919
AWON,"A1 Group, Inc.",0.012,0.0027,29.73,560500,159472,4947000,2024-03-28T06:17:56.188919
GPLS,"Geopulse Exploration, Inc.",0.029,0.0203,233.33,415,20008,4378000,2024-03-28T06:17:56.188919
DIGP,"Digipath, Inc.",0.0299,0.0109,57.37,50000,162206,2604000,2024-03-28T06:17:56.188919
TPIA,"Mycotopia Therapies, Inc.",0.1308,0.0258,24.54,50678,34091,1948000,2024-03-28T06:17:56.188919
CTTH,"CTT Pharmaceutical Holdings, Inc.",0.04,0.0082,25.79,78000,19641,1936000,2024-03-28T06:17:56.188919
TDRK,"Tiderock Companies, Inc.",0.025,0.0045,21.95,3079000,963460,1345000,2024-03-28T06:17:56.188919
CLHI,"CLST Holdings, Inc.",0.052,0.012,30.0,15727,20509,1245000,2024-03-28T06:17:56.188919
ANDR,Andrea Electronics Corporation,0.016,0.003,23.08,9000,15439,1090000,2024-03-28T06:17:56.188919
OBSEF,ObsEva SA,0.015,0.007,87.5,1195,16572,0,2024-03-28T06:17:56.188919
