Open,High,Low,Close,Adj Close,Volume
6.423999786376953,6.423999786376953,6.0279998779296875,6.291999816894531,6.291999816894531,3830
6.423999786376953,6.820000171661377,5.895999908447266,6.556000232696533,6.556000232696533,8602
6.688000202178955,7.480000019073486,6.599999904632568,6.863999843597412,6.863999843597412,23223
6.820000171661377,7.920000076293945,6.644000053405762,7.480000019073486,7.480000019073486,31843
7.480000019073486,7.480000019073486,6.73199987411499,7.216000080108643,7.216000080108643,10489
6.51200008392334,6.820000171661377,5.71999979019165,6.248000144958496,6.248000144958496,43432
6.423999786376953,6.423999786376953,5.5,5.676000118255615,5.676000118255615,26161
5.789999961853027,6.75,5.348999977111816,6.400000095367432,6.400000095367432,161200
7.650000095367432,10.800000190734863,6.340000152587891,6.599999904632568,6.599999904632568,3635300
5.949999809265137,6.489999771118164,5.119999885559082,5.190000057220459,5.190000057220459,254800
