Open,High,Low,Close,Adj Close,Volume
3.180000066757202,3.2100000381469727,2.9100000858306885,3.0399999618530273,3.0399999618530273,84200
3.0,3.0399999618530273,2.930000066757202,2.9800000190734863,2.9800000190734863,33100
3.0,3.25,2.990000009536743,3.25,3.25,100800
3.549999952316284,3.880000114440918,3.5199999809265137,3.8499999046325684,3.8499999046325684,276300
3.9700000286102295,4.360000133514404,3.799999952316284,3.880000114440918,3.880000114440918,432000
3.940000057220459,4.349999904632568,3.9100000858306885,4.139999866485596,4.139999866485596,190100
4.159999847412109,4.199999809265137,3.6500000953674316,3.700000047683716,3.700000047683716,212200
3.7799999713897705,4.090000152587891,3.6500000953674316,4.090000152587891,4.090000152587891,168600
3.990000009536743,3.990000009536743,3.700000047683716,3.799999952316284,3.799999952316284,160500
3.8499999046325684,4.400000095367432,3.759999990463257,4.300000190734863,4.300000190734863,208400
