Date,Open,High,Low,Close,Volume
2025-12-02,0.9959999918937683,0.9959999918937683,0.9279999732971191,0.9444100260734558,41138
2025-12-03,0.9333199858665466,0.9908000230789185,0.9287700057029724,0.9908000230789185,9712
2025-12-04,0.9975000023841858,0.9975000023841858,0.9770299792289734,0.9770299792289734,22848
2025-12-05,0.9770299792289734,0.9770299792289734,0.9770299792289734,0.9770299792289734,0
2025-12-08,0.34599998593330383,0.4009999930858612,0.28119999170303345,0.2849999964237213,2114523
