Date,Open,High,Low,Close,Volume
2026-01-22,12.65999984741211,14.635000228881836,12.479999542236328,14.449999809265137,745100
2026-01-23,14.550000190734863,16.270000457763672,14.53499984741211,15.670000076293945,913400
2026-01-26,17.645000457763672,17.645000457763672,15.390000343322754,15.5600004196167,1768300
2026-01-27,16.020000457763672,16.299999237060547,14.140000343322754,16.15999984741211,1050400
2026-01-28,16.309999465942383,16.59000015258789,14.70009994506836,15.149999618530273,916300
