Price,Adj Close,Close,High,Low,Open,Volume
Ticker,CCOOF,CCOOF,CCOOF,CCOOF,CCOOF,CCOOF
Date,,,,,,
2024-10-08 00:00:00+00:00,0.0364999994635582,0.0364999994635582,0.039000000804662704,0.0364999994635582,0.039000000804662704,14136
2024-10-09 00:00:00+00:00,0.037950001657009125,0.037950001657009125,0.037950001657009125,0.03655000030994415,0.03655000030994415,3250
2024-10-10 00:00:00+00:00,0.04039999842643738,0.04039999842643738,0.04039999842643738,0.03999999910593033,0.03999999910593033,53000
2024-10-11 00:00:00+00:00,0.040300000458955765,0.040300000458955765,0.04039999842643738,0.040300000458955765,0.04039999842643738,5500
2024-10-14 00:00:00+00:00,0.040300000458955765,0.040300000458955765,0.040300000458955765,0.040300000458955765,0.040300000458955765,0
2024-10-15 00:00:00+00:00,0.03590000048279762,0.03590000048279762,0.03840000182390213,0.03590000048279762,0.03840000182390213,20403
2024-10-16 00:00:00+00:00,0.03500000014901161,0.03500000014901161,0.035670001059770584,0.0340999998152256,0.03500000014901161,375462
2024-10-17 00:00:00+00:00,0.0348999984562397,0.0348999984562397,0.03999999910593033,0.03319999948143959,0.03999999910593033,158431
2024-10-18 00:00:00+00:00,0.03920000046491623,0.03920000046491623,0.044599998742341995,0.03646999970078468,0.03646999970078468,50273
2024-10-21 00:00:00+00:00,0.043299999088048935,0.043299999088048935,0.043299999088048935,0.043299999088048935,0.043299999088048935,37900
