Date,Open,High,Low,Close,Adj Close,Volume
2024-08-02,31.190000534057617,31.190000534057617,29.360000610351562,29.59000015258789,29.59000015258789,15400
2024-08-05,28.530000686645508,29.0,27.65999984741211,28.420000076293945,28.420000076293945,17000
2024-08-06,28.280000686645508,29.639999389648438,28.280000686645508,29.34000015258789,29.34000015258789,11400
2024-08-07,29.899999618530273,30.149999618530273,28.5,28.59000015258789,28.59000015258789,14700
2024-08-08,28.600000381469727,29.56999969482422,28.600000381469727,28.889999389648438,28.889999389648438,18200
2024-08-09,29.530000686645508,29.809999465942383,28.899999618530273,29.360000610351562,29.360000610351562,22200
2024-08-12,29.979999542236328,29.979999542236328,28.5,29.010000228881836,29.010000228881836,18600
2024-08-13,29.5,29.559999465942383,28.889999389648438,29.190000534057617,29.190000534057617,9200
2024-08-14,29.059999465942383,30.670000076293945,28.799999237060547,30.34000015258789,30.34000015258789,22700
2024-08-15,30.709999084472656,32.900001525878906,28.93000030517578,32.0,32.0,32000
2024-08-16,30.709999084472656,27.055999755859375,26.559999465942383,26.860000610351562,26.860000610351562,158689
