Date,Open,High,Low,Close,Volume
2025-10-23,84.51000213623047,85.75,84.51000213623047,84.97000122070312,1410700
2025-10-24,85.98999786376953,86.48999786376953,85.37000274658203,86.19000244140625,1195600
2025-10-27,86.86000061035156,87.0,85.52999877929688,86.11000061035156,1130400
2025-10-28,85.98999786376953,87.31999969482422,85.27999877929688,86.63999938964844,1680500
2025-10-29,85.8499984741211,87.4000015258789,85.4800033569336,85.7699966430664,2739200
