Date,Open,High,Low,Close,Adj Close,Volume
2024-04-01,0.05700000002980232,0.05999999865889549,0.05700000002980232,0.05999999865889549,0.05999999865889549,2300
2024-04-02,0.04800000041723251,0.04800000041723251,0.04800000041723251,0.04800000041723251,0.04800000041723251,400
2024-04-03,0.05400000140070915,0.05700000002980232,0.05400000140070915,0.054999999701976776,0.054999999701976776,9800
2024-04-04,0.04899999871850014,0.05400000140070915,0.04899999871850014,0.05400000140070915,0.05400000140070915,3200
2024-04-05,0.04899999871850014,0.04899999871850014,0.04500000178813934,0.04500000178813934,0.04500000178813934,47100
2024-04-08,0.04100000113248825,0.041999999433755875,0.04100000113248825,0.041999999433755875,0.041999999433755875,5100
2024-04-09,0.041999999433755875,0.041999999433755875,0.041999999433755875,0.041999999433755875,0.041999999433755875,0
2024-04-10,0.0430000014603138,0.0430000014603138,0.032999999821186066,0.032999999821186066,0.032999999821186066,1900
2024-04-11,0.032999999821186066,0.032999999821186066,0.032999999821186066,0.032999999821186066,0.032999999821186066,0
2024-04-12,0.03754999861121178,0.052000001072883606,0.03754999861121178,0.045499999076128006,0.045499999076128006,2103
