Open,High,Low,Close,Adj Close,Volume
2.819999933242798,3.190000057220459,2.7699999809265137,3.0799999237060547,3.0799999237060547,235400
3.0899999141693115,3.950000047683716,3.0899999141693115,3.559999942779541,3.559999942779541,300900
3.8299999237060547,4.090000152587891,3.259999990463257,3.2720000743865967,3.2720000743865967,99000
3.619999885559082,4.840000152587891,3.619999885559082,4.349999904632568,4.349999904632568,672400
4.5,5.599999904632568,4.432000160217285,4.769999980926514,4.769999980926514,929600
5.369999885559082,5.989999771118164,4.860000133514404,5.920000076293945,5.920000076293945,280300
5.920000076293945,6.5,5.900000095367432,6.449999809265137,6.449999809265137,263600
6.059999942779541,6.179999828338623,4.420000076293945,5.699999809265137,5.699999809265137,536900
5.510000228881836,5.510000228881836,4.550000190734863,5.099999904632568,5.099999904632568,246300
4.860000133514404,4.949999809265137,3.259999990463257,3.990000009536743,3.990000009536743,286100
