Date,Open,High,Low,Close,Volume
1999-04-28,3.3002159595489498,3.3002159595489498,3.252154379630111,3.30021595954895,1000
1999-04-29,3.3642992973327637,3.3642992973327637,3.3162380010259467,3.3642992973327637,1500
1999-04-30,3.3642992973327637,3.3642992973327637,3.3642992973327637,3.3642992973327637,0
1999-05-03,3.3642992973327637,3.3642992973327637,3.3642992973327637,3.3642992973327637,0
1999-05-04,3.188072681427002,3.188072681427002,3.188072681427002,3.188072681427002,500
1999-05-05,3.188072681427002,3.188072681427002,3.188072681427002,3.188072681427002,0
1999-05-06,3.3963396549224854,3.3963396549224854,3.3963396549224854,3.3963396549224854,1000
1999-05-07,3.332257270812988,3.332257270812988,3.332257270812988,3.3322572708129883,500
1999-05-10,3.332257270812988,3.332257270812988,3.332257270812988,3.3322572708129883,0
1999-05-11,3.332257270812988,3.332257270812988,3.332257270812988,3.3322572708129883,15500
1999-05-12,3.332257270812988,3.332257270812988,3.332257270812988,3.3322572708129883,0
1999-05-13,3.332257270812988,3.332257270812988,3.332257270812988,3.3322572708129883,0
1999-05-14,3.332257270812988,3.332257270812988,3.332257270812988,3.3322572708129883,0
1999-05-17,3.0759305953979497,3.0759305953979497,3.0759305953979497,3.075930595397949,500
1999-05-18,3.0759305953979497,3.0759305953979497,3.0759305953979497,3.075930595397949,0
1999-05-19,3.107970952987671,3.107970952987671,3.107970952987671,3.107970952987671,1500
1999-05-20,3.1400113105773926,3.1400113105773926,3.1400113105773926,3.1400113105773926,500
1999-05-21,3.1400113105773926,3.1400113105773926,3.1400113105773926,3.1400113105773926,0
1999-05-24,3.1400113105773926,3.1400113105773926,3.1400113105773926,3.1400113105773926,0
1999-05-25,3.1400113105773926,3.1400113105773926,3.1400113105773926,3.1400113105773926,0
1999-05-26,2.9637863636016846,3.0438886977530815,2.9637863636016846,2.9637863636016846,11500
1999-05-27,2.9637863636016846,2.9637863636016846,2.9637863636016846,2.9637863636016846,0
1999-05-28,2.9637863636016846,2.9637863636016846,2.9637863636016846,2.9637863636016846,0
1999-06-01,2.9637863636016846,2.9637863636016846,2.9637863636016846,2.9637863636016846,0
1999-06-02,2.9637863636016846,2.9637863636016846,2.9637863636016846,2.9637863636016846,0
1999-06-03,2.9637863636016846,2.9637863636016846,2.9637863636016846,2.9637863636016846,0
1999-06-04,2.9637863636016846,2.9637863636016846,2.9637863636016846,2.9637863636016846,0
1999-06-07,2.9637863636016846,2.9637863636016846,2.9637863636016846,2.9637863636016846,0
1999-06-08,2.9477667808532715,2.9477667808532715,2.9477667808532715,2.9477667808532715,2000
1999-06-09,2.9477667808532715,2.9477667808532715,2.9477667808532715,2.9477667808532715,0
1999-06-10,2.9477667808532715,2.9477667808532715,2.9477667808532715,2.9477667808532715,0
1999-06-11,3.1560323238372803,3.1560323238372803,2.9958276435524676,3.1560323238372803,9000
1999-06-14,3.1560323238372803,3.1560323238372803,3.1560323238372803,3.1560323238372803,0
1999-06-15,3.1560323238372803,3.1560323238372803,3.1560323238372803,3.1560323238372803,0
1999-06-16,3.1400113105773926,3.1400113105773926,3.1400113105773926,3.1400113105773926,1500
1999-06-17,3.0919497013092045,3.0919497013092045,3.0919497013092045,3.091949701309204,500
1999-06-18,3.0919497013092045,3.0919497013092045,3.0919497013092045,3.091949701309204,0
1999-06-21,3.236135244369507,3.236135244369507,3.188073648324673,3.236135244369507,3000
1999-06-22,3.2201147079467773,3.2201147079467773,3.2201147079467773,3.2201147079467773,500
1999-06-23,3.2201147079467773,3.2201147079467773,3.2201147079467773,3.2201147079467773,0
1999-06-24,3.0919497013092045,3.0919497013092045,3.0919497013092045,3.091949701309204,500
1999-06-25,3.043889045715332,3.043889045715332,3.043889045715332,3.043889045715332,5000
1999-06-28,3.0599100589752197,3.0599100589752197,3.0599100589752197,3.0599100589752197,500
1999-06-29,3.0759305953979497,3.0759305953979497,3.0759305953979497,3.075930595397949,500
1999-06-30,3.0759305953979497,3.0759305953979497,3.0759305953979497,3.075930595397949,0
1999-07-01,3.0759305953979497,3.0759305953979497,3.0759305953979497,3.075930595397949,0
1999-07-02,3.0278685092926025,3.0278685092926025,3.0278685092926025,3.0278685092926025,6000
1999-07-06,3.0919497013092045,3.0919497013092045,3.0919497013092045,3.091949701309204,500
1999-07-07,3.0759305953979497,3.0759305953979497,3.0759305953979497,3.075930595397949,1500
1999-07-08,3.0759305953979497,3.0759305953979497,3.0759305953979497,3.075930595397949,0
1999-07-09,3.0759305953979497,3.0759305953979497,3.0759305953979497,3.075930595397949,0
1999-07-12,3.0759305953979497,3.0759305953979497,3.0759305953979497,3.075930595397949,500
1999-07-13,2.9798073768615723,2.999832963660956,2.947766315756076,2.9798073768615723,7500
1999-07-14,2.9798073768615723,2.9798073768615723,2.9798073768615723,2.9798073768615723,0
1999-07-15,2.9798073768615723,2.9798073768615723,2.9798073768615723,2.9798073768615723,0
1999-07-16,2.9477667808532715,2.9477667808532715,2.9477667808532715,2.9477667808532715,1500
1999-07-19,2.9477667808532715,2.9477667808532715,2.9477667808532715,2.9477667808532715,0
1999-07-20,3.107970952987671,3.107970952987671,3.107970952987671,3.107970952987671,1000
1999-07-21,2.9958276748657227,2.9958276748657227,2.9958276748657227,2.9958276748657227,2000
1999-07-22,2.9958276748657227,2.9958276748657227,2.9958276748657227,2.9958276748657227,0
1999-07-23,2.9958276748657227,2.9958276748657227,2.9958276748657227,2.9958276748657227,0
1999-07-26,2.9477667808532715,2.9477667808532715,2.9317462477728116,2.9477667808532715,1000
1999-07-27,2.9477667808532715,2.9477667808532715,2.9477667808532715,2.9477667808532715,0
1999-07-28,2.9477667808532715,2.9477667808532715,2.9477667808532715,2.9477667808532715,0
1999-07-29,2.659397602081299,2.659397602081299,2.659397602081299,2.659397602081299,1000
1999-07-30,2.659397602081299,2.659397602081299,2.659397602081299,2.659397602081299,0
1999-08-02,2.659397602081299,2.659397602081299,2.659397602081299,2.659397602081299,0
1999-08-03,2.755521059036255,2.755521059036255,2.755521059036255,2.755521059036255,1500
1999-08-04,2.755521059036255,2.755521059036255,2.755521059036255,2.755521059036255,0
1999-08-05,2.755521059036255,2.755521059036255,2.755521059036255,2.755521059036255,0
1999-08-06,2.755521059036255,2.755521059036255,2.755521059036255,2.755521059036255,0
1999-08-09,2.755521059036255,2.755521059036255,2.755521059036255,2.755521059036255,0
1999-08-10,2.755521059036255,2.755521059036255,2.755521059036255,2.755521059036255,0
1999-08-11,2.755521059036255,2.755521059036255,2.755521059036255,2.755521059036255,0
1999-08-12,2.755521059036255,2.755521059036255,2.755521059036255,2.755521059036255,0
1999-08-13,2.835622549057007,2.835622549057007,2.835622549057007,2.835622549057007,500
1999-08-16,2.835622549057007,2.835622549057007,2.835622549057007,2.835622549057007,500
1999-08-17,2.659397602081299,2.659397602081299,2.659397602081299,2.659397602081299,1500
1999-08-18,2.723479747772217,2.723479747772217,2.723479747772217,2.723479747772217,500
1999-08-19,2.723479747772217,2.723479747772217,2.723479747772217,2.723479747772217,0
1999-08-20,2.8836841583251953,2.8836841583251953,2.8836841583251953,2.8836841583251953,500
1999-08-23,2.739500522613526,2.739500522613526,2.739500522613526,2.7395005226135254,500
1999-08-24,2.691438674926758,2.691438674926758,2.691438674926758,2.691438674926758,500
1999-08-25,2.867663621902466,2.867663621902466,2.7835562286255744,2.867663621902466,875500
1999-08-26,2.9477667808532715,2.9477667808532715,2.883684954097685,2.9477667808532715,991500
1999-08-27,2.8836841583251953,3.0118477764687364,2.8836841583251953,2.8836841583251953,11000
1999-08-30,2.981809377670288,3.043888811177345,2.981809377670288,2.981809377670288,705500
1999-08-31,2.8836841583251953,2.9617838153867018,2.8836841583251953,2.8836841583251953,3400500
1999-09-01,2.9958276748657227,3.0118478986087096,2.8836842752677274,2.9958276748657227,89000
1999-09-02,2.9637863636016846,2.9637863636016846,2.899704557393798,2.9637863636016846,349000
1999-09-03,2.9798073768615723,2.9798073768615723,2.9157255602167846,2.9798073768615723,93500
1999-09-07,2.9477667808532715,2.9477667808532715,2.9477667808532715,2.9477667808532715,1500
1999-09-08,3.0759305953979497,3.0759305953979497,2.8676642862705557,3.075930595397949,1011000
1999-09-09,3.236135244369507,3.236135244369507,3.1720531163097285,3.236135244369507,2607000
1999-09-10,3.0599100589752197,3.107971350327708,3.0118484620564927,3.0599100589752197,219500
1999-09-13,2.9798073768615723,3.075930254611856,2.8196026824665004,2.9798073768615723,172500
1999-09-14,2.8516433238983154,2.9798072576256622,2.8516433238983154,2.8516433238983154,35500
1999-09-15,2.8836841583251953,2.89970468698468,2.83562287791291,2.8836841583251953,154500
1999-09-16,2.867663621902466,2.9157252077508096,2.8035818130041754,2.867663621902466,42500
1999-09-17,2.9477667808532715,2.9477667808532715,2.8676644210172246,2.9477667808532715,17500
1999-09-20,2.867663621902466,2.947765959416871,2.867663621902466,2.867663621902466,115000
1999-09-21,2.7074592113494873,2.787561556688621,2.7074592113494873,2.7074592113494873,38000
1999-09-22,2.739500522613526,2.7875618119923034,2.723479990965191,2.7395005226135254,18000
1999-09-23,2.8196024894714355,2.8196024894714355,2.755520677212895,2.8196024894714355,3000
