Date,Open,High,Low,Close,Adj Close,Volume
2024-09-06,17.209999084472656,17.209999084472656,16.549999237060547,16.610000610351562,16.610000610351562,54600
2024-09-09,16.90999984741211,17.030000686645508,16.8799991607666,16.979999542236328,16.979999542236328,101300
2024-09-10,17.15999984741211,17.200000762939453,16.958999633789062,17.1200008392334,17.1200008392334,83400
2024-09-11,17.040000915527344,17.15999984741211,16.81999969482422,17.149999618530273,17.149999618530273,103900
2024-09-12,17.1299991607666,17.357999801635742,17.024999618530273,17.31999969482422,17.31999969482422,70600
2024-09-13,17.440000534057617,17.549999237060547,17.3799991607666,17.43000030517578,17.43000030517578,61700
2024-09-16,17.437999725341797,17.639999389648438,17.437999725341797,17.639999389648438,17.639999389648438,66000
2024-09-17,17.93000030517578,18.0,17.809999465942383,17.889999389648438,17.889999389648438,59100
2024-09-18,18.010000228881836,18.329999923706055,17.954999923706055,17.979999542236328,17.979999542236328,62700
2024-09-19,18.770000457763672,18.93600082397461,18.709999084472656,18.829999923706055,18.829999923706055,72200
