Date,Open,High,Low,Close,Adj Close,Volume
2024-10-31,10.130000114440918,10.850000381469727,10.119999885559082,10.550000190734863,10.550000190734863,92300
2024-11-01,10.649999618530273,10.729999542236328,10.1899995803833,10.630000114440918,10.630000114440918,46600
2024-11-04,10.819999694824219,10.850000381469727,10.380000114440918,10.630000114440918,10.630000114440918,48000
2024-11-05,10.449999809265137,10.739999771118164,10.229999542236328,10.670000076293945,10.670000076293945,38500
2024-11-06,10.649999618530273,10.649999618530273,10.34000015258789,10.539999961853027,10.539999961853027,47700
2024-11-07,10.5600004196167,10.59000015258789,10.390000343322754,10.5600004196167,10.5600004196167,39900
2024-11-08,10.449999809265137,10.5600004196167,10.420000076293945,10.449999809265137,10.449999809265137,21300
2024-11-11,10.5,10.680000305175781,10.399999618530273,10.5,10.5,34700
2024-11-12,10.210000038146973,10.84000015258789,10.210000038146973,10.739999771118164,10.739999771118164,32600
2024-11-13,11.199999809265137,12.4399995803833,11.0,11.989999771118164,11.989999771118164,579700
