Date,Open,High,Low,Close,Adj Close,Volume
2024-07-10,7.810999870300293,7.810999870300293,6.71999979019165,7.050000190734863,7.050000190734863,55700
2024-07-11,6.920000076293945,7.139999866485596,6.300000190734863,6.53000020980835,6.53000020980835,81000
2024-07-12,6.539999961853027,6.940000057220459,6.199999809265137,6.849999904632568,6.849999904632568,76700
2024-07-15,6.650000095367432,7.849999904632568,6.650000095367432,7.409999847412109,7.409999847412109,86800
2024-07-16,7.489999771118164,7.800000190734863,7.309999942779541,7.519999980926514,7.519999980926514,43900
2024-07-17,7.889999866485596,7.889999866485596,7.211999893188477,7.400000095367432,7.400000095367432,29400
2024-07-18,7.75,7.96999979019165,7.610000133514404,7.690000057220459,7.690000057220459,38100
2024-07-19,7.71999979019165,7.889999866485596,7.25,7.25,7.25,2300
2024-07-22,7.525000095367432,7.833000183105469,7.300000190734863,7.48199987411499,7.48199987411499,21100
2024-07-23,7.408999919891357,7.980000019073486,7.340000152587891,7.980000019073486,7.980000019073486,42100
2024-07-24,13.119999885559082,15.420000076293945,13.119999885559082,15.420000076293945,15.420000076293945,1712552
