Date,Open,High,Low,Close,Adj Close,Volume
2024-07-12,58.81999969482422,59.790000915527344,57.130001068115234,57.18000030517578,57.18000030517578,2052100
2024-07-15,57.630001068115234,60.0,56.65999984741211,59.380001068115234,59.380001068115234,2141100
2024-07-16,59.939998626708984,60.25,56.75,57.0,57.0,2010300
2024-07-17,53.689998626708984,53.78200149536133,48.2599983215332,49.84000015258789,49.84000015258789,6437000
2024-07-18,51.08000183105469,51.68000030517578,48.529998779296875,50.099998474121094,50.099998474121094,2600200
2024-07-19,49.939998626708984,52.34000015258789,49.75,50.900001525878906,50.900001525878906,1885600
2024-07-22,50.810001373291016,51.959999084472656,48.779998779296875,51.709999084472656,51.709999084472656,2328100
2024-07-23,51.5,52.849998474121094,51.0,51.540000915527344,51.540000915527344,2102500
2024-07-24,50.84000015258789,52.18000030517578,50.27000045776367,50.40999984741211,50.40999984741211,3625800
2024-07-25,59.0,69.93000030517578,56.900001525878906,64.68000030517578,64.68000030517578,20631500
