Date,Open,High,Low,Close,Adj Close,Volume
2024-09-03,91.20999908447266,92.80999755859375,90.8499984741211,91.5999984741211,91.5999984741211,1979300
2024-09-04,91.19000244140625,92.05000305175781,87.68000030517578,89.86000061035156,89.86000061035156,3742100
2024-09-05,90.01000213623047,90.01000213623047,84.88999938964844,85.12000274658203,85.12000274658203,2445600
2024-09-06,85.33000183105469,86.04000091552734,83.7300033569336,84.08000183105469,84.08000183105469,1580800
2024-09-09,84.27999877929688,84.83999633789062,83.44999694824219,84.33000183105469,84.33000183105469,1686300
2024-09-10,84.4800033569336,85.63999938964844,83.69000244140625,84.8499984741211,84.8499984741211,1981600
2024-09-11,84.72000122070312,84.94000244140625,83.43000030517578,84.77999877929688,84.77999877929688,1454200
2024-09-12,84.83000183105469,85.0,83.91000366210938,84.37999725341797,84.37999725341797,1488400
2024-09-13,84.43000030517578,85.0,83.94999694824219,84.9000015258789,84.9000015258789,1195500
2024-09-16,77.52999877929688,78.0,69.5999984741211,69.86000061035156,69.86000061035156,10579600
