Open,High,Low,Close,Adj Close,Volume
1.899999976158142,2.140000104904175,1.6100000143051147,2.140000104904175,2.140000104904175,13800
1.8700000047683716,2.390000104904175,1.8700000047683716,2.1500000953674316,2.1500000953674316,15300
2.200000047683716,2.4000000953674316,2.130000114440918,2.299999952316284,2.299999952316284,8900
2.390000104904175,2.50600004196167,2.1500000953674316,2.4800000190734863,2.4800000190734863,12500
2.4200000762939453,2.5,2.200000047683716,2.377000093460083,2.377000093460083,7200
2.369999885559082,2.5,2.25,2.4800000190734863,2.4800000190734863,10900
2.4000000953674316,2.4000000953674316,2.25,2.25,2.25,6800
2.2100000381469727,2.2699999809265137,1.7699999809265137,1.940000057220459,1.940000057220459,35000
1.940000057220459,1.9800000190734863,1.7899999618530273,1.8799999952316284,1.8799999952316284,22200
1.9900000095367432,2.4079999923706055,1.75,2.069999933242798,2.069999933242798,23400
