Date,Open,High,Low,Close,Adj Close,Volume
2024-04-03,0.18799999356269836,0.18799999356269836,0.07100000232458115,0.17800000309944153,0.17800000309944153,1759
2024-04-04,0.17800000309944153,0.17800000309944153,0.17800000309944153,0.17800000309944153,0.17800000309944153,0
2024-04-05,0.12880000472068787,0.18799999356269836,0.12880000472068787,0.18799999356269836,0.18799999356269836,123
2024-04-08,0.12880000472068787,0.18799999356269836,0.07500000298023224,0.18799999356269836,0.18799999356269836,8900
2024-04-09,0.03200000151991844,0.17800000309944153,0.03200000151991844,0.09000000357627869,0.09000000357627869,59099
2024-04-10,0.17800000309944153,0.17800000309944153,0.04924999922513962,0.05000000074505806,0.05000000074505806,59694
2024-04-11,0.04100000113248825,0.04100000113248825,0.01978999935090542,0.01978999935090542,0.01978999935090542,169120
2024-04-12,0.017000000923871994,0.017000000923871994,0.014999999664723873,0.014999999664723873,0.014999999664723873,98000
2024-04-15,0.027000000700354576,0.03889999911189079,0.027000000700354576,0.03889999911189079,0.03889999911189079,37702
2024-04-16,0.027699999511241913,0.03880000114440918,0.019700000062584877,0.024900000542402267,0.024900000542402267,192438
