Date,Open,High,Low,Close,Adj Close,Volume
2024-10-25,38.40999984741211,38.724998474121094,38.25,38.349998474121094,38.349998474121094,418800
2024-10-28,38.470001220703125,38.77000045776367,38.38999938964844,38.68000030517578,38.68000030517578,732200
2024-10-29,38.689998626708984,38.90999984741211,38.5,38.77000045776367,38.77000045776367,581900
2024-10-30,38.61000061035156,39.15999984741211,38.45500183105469,38.95000076293945,38.95000076293945,724400
2024-10-31,39.0,39.22999954223633,38.7599983215332,38.959999084472656,38.959999084472656,714100
2024-11-01,38.959999084472656,39.16999816894531,38.790000915527344,38.88999938964844,38.88999938964844,873800
2024-11-04,41.939998626708984,42.130001068115234,39.70000076293945,39.959999084472656,39.959999084472656,1335600
2024-11-05,39.75,40.779998779296875,39.709999084472656,40.65999984741211,40.65999984741211,791400
2024-11-06,42.18000030517578,42.41999816894531,41.38999938964844,42.380001068115234,42.380001068115234,1200400
2024-11-07,42.75,42.75,41.43000030517578,41.56999969482422,41.56999969482422,1012900
