Open,High,Low,Close,Adj Close,Volume
3.8399999141693115,3.992000102996826,3.687999963760376,3.759999990463257,3.759999990463257,7963
3.5999999046325684,3.8399999141693115,3.5999999046325684,3.6080000400543213,3.6080000400543213,9125
3.9200000762939453,4.320000171661377,3.5999999046325684,4.239999771118164,4.239999771118164,35225
4.320000171661377,4.320000171661377,3.880000114440918,4.208000183105469,4.208000183105469,21325
4.303999900817871,4.303999900817871,3.5199999809265137,3.8399999141693115,3.8399999141693115,11775
4.119999885559082,4.119999885559082,3.8959999084472656,3.9760000705718994,3.9760000705718994,5313
4.015999794006348,6.0,3.440000057220459,5.552000045776367,5.552000045776367,184925
4.696000099182129,5.28000020980835,4.616000175476074,5.039999961853027,5.039999961853027,57238
4.800000190734863,10.960000038146973,4.480000019073486,10.880000114440918,10.880000114440918,576100
7.599999904632568,9.920000076293945,7.360000133514404,8.079999923706055,8.079999923706055,147138
