Open,High,Low,Close,Adj Close,Volume
0.9800000190734863,1.0099999904632568,0.9139999747276306,0.9800000190734863,0.9800000190734863,19900
1.0470000505447388,1.0470000505447388,0.9700000286102295,1.0,1.0,11200
1.0,1.0499999523162842,0.9800000190734863,0.9800000190734863,0.9800000190734863,24500
1.0299999713897705,1.0299999713897705,0.9750000238418579,1.0,1.0,27300
1.034999966621399,1.034999966621399,0.9900000095367432,1.0199999809265137,1.0199999809265137,10700
1.059999942779541,1.0800000429153442,0.9950000047683716,1.0800000429153442,1.0800000429153442,49500
1.1200000047683716,1.2000000476837158,1.0299999713897705,1.0800000429153442,1.0800000429153442,85200
1.059999942779541,1.2799999713897705,1.0499999523162842,1.2400000095367432,1.2400000095367432,127200
5.289999961853027,6.0,2.2100000381469727,2.259999990463257,2.259999990463257,86627200
1.5,1.6200000047683716,1.2000000476837158,1.3300000429153442,1.3300000429153442,6433400
