Date,Open,High,Low,Close,Adj Close,Volume
2024-04-01,22.899999618530273,23.170000076293945,22.079999923706055,22.09000015258789,22.09000015258789,249200
2024-04-02,22.0,22.0,21.440000534057617,21.8700008392334,21.8700008392334,396500
2024-04-03,21.739999771118164,21.809999465942383,21.174999237060547,21.280000686645508,21.280000686645508,458000
2024-04-04,21.520000457763672,21.632999420166016,20.5,20.549999237060547,20.549999237060547,538500
2024-04-05,20.579999923706055,20.739999771118164,20.070999145507812,20.68000030517578,20.68000030517578,350300
2024-04-08,21.209999084472656,21.639999389648438,20.950000762939453,21.270000457763672,21.270000457763672,469900
2024-04-09,21.290000915527344,21.709999084472656,21.229999542236328,21.40999984741211,21.40999984741211,258800
2024-04-10,21.0,21.174999237060547,20.5,20.8799991607666,20.8799991607666,322100
2024-04-11,20.950000762939453,20.989999771118164,20.350000381469727,20.739999771118164,20.739999771118164,216300
2024-04-12,20.68000030517578,20.6299991607666,19.8799991607666,19.989999771118164,19.989999771118164,97430
