Open,High,Low,Close,Adj Close,Volume
6.840000152587891,8.329999923706055,6.760000228881836,8.270000457763672,8.270000457763672,75000
8.270000457763672,8.890000343322754,8.15999984741211,8.279999732971191,8.279999732971191,54500
8.350000381469727,8.789999961853027,8.119999885559082,8.4399995803833,8.4399995803833,60700
8.649999618530273,8.800000190734863,8.079999923706055,8.25,8.25,63000
8.25,8.479999542236328,8.0,8.170000076293945,8.170000076293945,57500
7.949999809265137,8.114999771118164,7.25,7.369999885559082,7.369999885559082,71500
7.400000095367432,7.53000020980835,6.815000057220459,7.03000020980835,7.03000020980835,100000
7.429999828338623,7.429999828338623,6.510000228881836,6.53000020980835,6.53000020980835,60400
6.519999980926514,6.809999942779541,6.480000019073486,6.809999942779541,6.809999942779541,86200
7.019999980926514,7.744999885559082,6.800000190734863,7.730000019073486,7.730000019073486,55100
