Date,Open,High,Low,Close,Volume
2016-10-17,27.72578007399918,27.72578007399918,23.705541610717773,23.705541610717773,251900
2016-10-18,24.187978991421247,24.187978991421247,21.98655138668634,22.587276458740234,349300
2016-10-19,22.97542572474657,22.97542572474657,22.319248144232194,22.420909881591797,222700
2016-10-20,22.420909881591797,22.420909881591797,22.420909881591797,22.420909881591797,0
2016-10-21,22.411676421673143,23.20648282998822,22.411676421673143,23.030885696411133,354600
2016-10-24,23.298900440153428,23.50222399128483,22.966192219429384,23.317384719848633,384600
2016-10-25,23.104813472664162,23.75174895500171,22.64271720321088,22.66120147705078,1305600
2016-10-26,22.420909931287028,23.003150422097832,22.254555001696147,22.873764038085938,1537700
2016-10-27,22.938464083378175,23.07709264520264,22.79059338239771,22.94770622253418,847100
2016-10-28,22.947710032235946,22.947710032235946,22.180629982517537,22.51333999633789,1666800
2016-10-31,22.642723736363816,22.892256216928494,22.18062733358088,22.402433395385742,4294700
2016-11-01,22.651963010877775,25.077968818641363,22.180624528124216,24.204607009887695,87709200
2016-11-02,24.20461063624821,25.32288311095823,24.20461063624821,24.57428741455078,15943800
2016-11-03,24.749883888519612,25.045625303313923,24.62049569747869,24.814577102661133,7706500
2016-11-04,24.934718944611273,26.00678234942093,24.815498352712424,25.489234924316406,9972000
2016-11-07,25.757255529560528,26.487366965119357,24.3524819731653,24.685190200805664,12851300
2016-11-08,24.010529225915654,25.19349667924181,23.668578867019995,24.57428741455078,11444800
2016-11-09,23.99204602652865,24.592772801420114,23.99204602652865,24.029014587402344,8522500
2016-11-10,24.269304944807327,24.749885659617295,23.890386009642008,24.029014587402344,8073500
2016-11-11,23.87189963956986,25.909744666261513,23.87189963956986,24.934720993041992,7137200
2016-11-14,25.036382148914896,25.30439713417413,23.73327049107502,23.918107986450195,4946600
2016-11-15,23.936593180171986,24.629737780540427,23.566916412527057,24.546560287475586,8663100
2016-11-16,24.39868410083702,25.516958054917882,24.39868410083702,24.897748947143555,4773700
2016-11-17,25.101073975772767,25.15190485709322,24.888510074576057,25.036380767822266,2739200
