Date,Open,High,Low,Close,Adj Close,Volume
2024-04-12,13.460000038146973,13.579999923706055,12.829999923706055,12.899999618530273,12.899999618530273,651400
2024-04-15,12.960000038146973,13.34000015258789,12.960000038146973,13.0600004196167,13.0600004196167,925200
2024-04-16,12.930000305175781,12.930000305175781,12.489999771118164,12.770000457763672,12.770000457763672,581100
2024-04-17,12.789999961853027,12.949999809265137,12.489999771118164,12.550000190734863,12.550000190734863,561200
2024-04-18,12.619999885559082,12.869999885559082,12.510000228881836,12.680000305175781,12.680000305175781,705700
2024-04-19,12.59000015258789,12.880000114440918,12.460000038146973,12.819999694824219,12.819999694824219,897900
2024-04-22,12.710000038146973,12.819999694824219,12.5,12.579999923706055,12.579999923706055,729400
2024-04-23,12.5,13.079999923706055,12.460000038146973,12.970000267028809,12.970000267028809,726100
2024-04-24,12.869999885559082,12.890000343322754,12.529999732971191,12.850000381469727,12.850000381469727,670900
2024-04-25,12.859999656677246,13.149999618530273,12.699999809265137,13.0600004196167,13.0600004196167,918100
2024-04-26,15.539999961853027,15.800000190734863,15.539999961853027,15.725000381469727,15.725000381469727,12932437
