Open,High,Low,Close,Adj Close,Volume
8.680000305175781,8.836000442504883,8.5600004196167,8.649999618530273,8.649999618530273,162800
8.739999771118164,8.739999771118164,8.470000267028809,8.640000343322754,8.640000343322754,307400
8.729999542236328,8.960000038146973,8.729999542236328,8.850000381469727,8.850000381469727,290200
8.960000038146973,8.960000038146973,8.739999771118164,8.859999656677246,8.859999656677246,177000
9.0,9.0,8.59000015258789,8.649999618530273,8.649999618530273,287300
8.770000457763672,8.9399995803833,8.675000190734863,8.819999694824219,8.819999694824219,309200
8.899999618530273,9.119999885559082,8.899999618530273,9.0,9.0,351300
9.050000190734863,9.100000381469727,8.829999923706055,8.9399995803833,8.9399995803833,369300
8.869999885559082,8.899999618530273,8.739999771118164,8.829999923706055,8.829999923706055,273300
8.779999732971191,8.90999984741211,8.640000343322754,8.680000305175781,8.680000305175781,357500
