Date,Open,High,Low,Close,Volume
2022-11-10,2.9100000858306885,3.0899999141693115,2.819999933242798,3.0899999141693115,28186
2022-11-11,3.0899999141693115,3.1178998947143555,2.861999988555908,3.0899999141693115,21114
2022-11-14,2.9700000286102295,3.119999885559082,2.9700000286102295,3.0899999141693115,12159
2022-11-15,3.180000066757202,3.180000066757202,2.943000078201294,3.0,36219
2022-11-16,3.0,3.0299999713897705,2.7899999618530273,2.7899999618530273,33373
2022-11-17,2.879699945449829,2.9700000286102295,2.7899999618530273,2.8364999294281006,16392
2022-11-18,2.759999990463257,2.8443000316619873,2.7300000190734863,2.730299949645996,12736
2022-11-21,2.730299949645996,2.737499952316284,2.5799999237060547,2.5803000926971436,19559
2022-11-22,2.61299991607666,2.6700000762939453,2.4630000591278076,2.490000009536743,16357
2022-11-23,2.549999952316284,2.549999952316284,2.0999999046325684,2.2887001037597656,53591
2022-11-25,2.2400999069213867,2.3696999549865723,2.2400999069213867,2.309999942779541,8980
2022-11-28,2.459399938583374,2.459399938583374,2.2799999713897705,2.309999942779541,24512
2022-11-29,2.4000000953674316,2.4600000381469727,2.170799970626831,2.3399999141693115,79306
2022-11-30,2.325000047683716,2.430000066757202,2.25,2.25,18951
2022-12-01,2.25,2.309999942779541,2.1905999183654785,2.2125000953674316,19631
2022-12-02,2.2799999713897705,2.430000066757202,2.2200000286102295,2.3864998817443848,39420
2022-12-05,2.1600000858306885,2.5467000007629395,2.1600000858306885,2.4893999099731445,50636
2022-12-06,2.5320000648498535,2.5320000648498535,2.3399999141693115,2.3945999145507812,21354
2022-12-07,2.369999885559082,2.3996999263763428,2.2829999923706055,2.3097000122070312,10765
2022-12-08,2.3696999549865723,2.430000066757202,2.2799999713897705,2.3396999835968018,44429
2022-12-09,2.3399999141693115,2.459700107574463,2.3399999141693115,2.361599922180176,72898
2022-12-12,2.3996999263763428,2.3996999263763428,2.2509000301361084,2.2802999019622803,19701
2022-12-13,2.2799999713897705,2.3550000190734863,2.0999999046325684,2.0999999046325684,76222
2022-12-14,2.1600000858306885,2.2799999713897705,2.132999897003174,2.264400005340576,13283
2022-12-15,2.3996999263763428,2.3996999263763428,2.200500011444092,2.2116000652313232,8776
2022-12-16,2.3097000122070312,2.399399995803833,2.174999952316284,2.369999885559082,49865
2022-12-19,2.3399999141693115,2.4195001125335693,2.2799999713897705,2.369999885559082,28557
2022-12-20,2.25,2.3696999549865723,2.25,2.3610000610351562,17323
2022-12-21,2.2799999713897705,2.700000047683716,2.2799999713897705,2.700000047683716,59805
2022-12-22,2.6663999557495117,2.6663999557495117,2.4600000381469727,2.5199999809265137,14145
2022-12-23,2.4600000381469727,2.519700050354004,2.2623000144958496,2.414099931716919,14697
2022-12-27,2.4030001163482666,2.4766499996185303,2.2200000286102295,2.2200000286102295,44104
2022-12-28,2.33489990234375,2.33489990234375,2.0999999046325684,2.18969988822937,49439
2022-12-29,2.190000057220459,2.257499933242798,2.1159000396728516,2.121000051498413,50377
2022-12-30,2.118000030517578,2.2490999698638916,2.100600004196167,2.111999988555908,19365
2023-01-03,2.235599994659424,2.2950000762939453,2.112299919128418,2.1600000858306885,12719
2023-01-04,2.2490971088409424,2.5199999809265137,2.248800039291382,2.3429999351501465,64493
2023-01-05,2.5188000202178955,2.5188000202178955,2.3010001182556152,2.3373000621795654,51911
2023-01-06,2.4885001182556152,2.4885001182556152,2.2502999305725098,2.2950000762939453,22341
2023-01-09,2.412600040435791,2.412600040435791,2.3136000633239746,2.369999885559082,54563
2023-01-10,2.4000000953674316,2.4003000259399414,2.3022000789642334,2.309999942779541,12229
2023-01-11,2.2890000343322754,2.4045000076293945,2.193000078201294,2.2200000286102295,84541
2023-01-12,2.3310000896453857,2.3310000896453857,2.1600000858306885,2.192699909210205,61836
2023-01-13,2.2607998847961426,2.3664000034332275,2.220599889755249,2.354099988937378,39093
2023-01-17,2.2799999713897705,2.430000066757202,2.2799999713897705,2.337899923324585,48913
2023-01-18,2.3399999141693115,2.3996999263763428,2.3078999519348145,2.34089994430542,14721
2023-01-19,2.130000114440918,2.3396999835968018,2.130000114440918,2.2890000343322754,19989
2023-01-20,2.2890000343322754,2.378999948501587,2.2565999031066895,2.325900077819824,12993
2023-01-23,2.2890000343322754,2.396399974822998,2.2890000343322754,2.325000047683716,21450
2023-01-24,2.3996999263763428,2.3996999263763428,2.309999942779541,2.343899965286255,5251
2023-01-25,2.2416000366210938,2.3996999263763428,2.2416000366210938,2.3912999629974365,15051
2023-01-26,2.3996999263763428,2.940000057220459,2.3910000324249268,2.7263998985290527,171424
2023-01-27,2.879699945449829,2.879699945449829,2.700000047683716,2.759700059890747,69852
2023-01-30,2.850600004196167,2.850600004196167,2.615999937057495,2.620500087738037,48988
2023-01-31,2.5799999237060547,2.8131000995635986,2.490000009536743,2.8089001178741455,61049
2023-02-01,2.8499999046325684,2.8499999046325684,2.700000047683716,2.730299949645996,111827
2023-02-02,2.7602999210357666,2.8529999256134033,2.7002999782562256,2.7836999893188477,106626
2023-02-03,2.9286000728607178,2.9286000728607178,2.759999990463257,2.76419997215271,57304
2023-02-06,2.7836999893188477,2.7836999893188477,2.549999952316284,2.640000104904175,28911
2023-02-07,2.726099967956543,2.726099967956543,2.5799999237060547,2.652600049972534,8872
2023-02-08,2.786400079727173,2.786400079727173,2.669100046157837,2.669100046157837,48822
2023-02-09,2.9667000770568848,2.990999937057495,2.5617001056671143,2.640000104904175,340588
2023-02-10,2.7209999561309814,2.7300000190734863,2.490000009536743,2.5364999771118164,39144
2023-02-13,2.5350000858306885,2.7300000190734863,2.5199999809265137,2.7300000190734863,40057
2023-02-14,2.7119998931884766,2.7300000190734863,2.490000009536743,2.6375999450683594,13241
2023-02-15,2.609999895095825,2.711400032043457,2.6040000915527344,2.6040000915527344,23962
2023-02-16,2.5199999809265137,2.6040000915527344,2.506500005722046,2.506500005722046,20010
2023-02-17,2.430000066757202,2.594996929168701,2.4000000953674316,2.452199935913086,20903
2023-02-21,2.369999885559082,2.4572999477386475,2.254499912261963,2.2799999713897705,42394
2023-02-22,2.25,2.459700107574463,2.25,2.380500078201294,29417
2023-02-23,2.369999885559082,2.4177000522613525,2.369999885559082,2.3814001083374023,8450
2023-02-24,2.372330904006958,2.444999933242798,2.289299964904785,2.3691000938415527,14758
2023-02-27,2.3691000938415527,2.3691000938415527,2.2799999713897705,2.3048999309539795,18950
2023-02-28,2.3399999141693115,2.3996999263763428,2.2799999713897705,2.349600076675415,14168
2023-03-01,2.369999885559082,2.369999885559082,2.309999942779541,2.3324999809265137,7617
2023-03-02,2.3403000831604004,2.3403000831604004,2.177999973297119,2.2745490074157715,16317
2023-03-03,2.274600028991699,2.355299949645996,2.1717000007629395,2.2479000091552734,28305
2023-03-06,2.190000057220459,2.3264999389648438,2.1668999195098877,2.2211999893188477,34554
2023-03-07,2.2799999713897705,2.2799999713897705,2.069999933242798,2.084399938583374,42694
2023-03-08,2.069999933242798,2.1600000858306885,1.9845000505447388,2.0399999618530273,23455
2023-03-09,2.069999933242798,2.069999933242798,1.9199999570846558,1.9449000358581543,42995
2023-03-10,1.9811999797821045,1.9845000505447388,1.8260999917984009,1.8600000143051147,49232
2023-03-13,1.8300000429153442,1.9496999979019165,1.7699999809265137,1.8594000339508057,40405
2023-03-14,1.8300000429153442,1.9199999570846558,1.7999999523162842,1.8899999856948853,27261
2023-03-15,1.7999999523162842,1.9299999475479126,1.559999942779541,1.7999999523162842,75592
2023-03-16,1.7799999713897705,1.8200000524520874,1.6699999570846558,1.809999942779541,20584
2023-03-17,1.7100000381469727,1.7949999570846558,1.7100000381469727,1.7899999618530273,16646
2023-03-20,1.7999999523162842,1.7999999523162842,1.6699999570846558,1.690000057220459,33838
2023-03-21,1.7200000286102295,1.7200000286102295,1.5099999904632568,1.5299999713897705,98687
2023-03-22,1.5199999809265137,1.5700000524520874,1.4550000429153442,1.5199999809265137,51061
2023-03-23,1.5199999809265137,1.559999942779541,1.465000033378601,1.4800000190734863,33513
2023-03-24,1.4500000476837158,1.5099999904632568,1.409999966621399,1.4700000286102295,42650
2023-03-27,1.4800000190734863,1.4800000190734863,1.3799999952316284,1.4138000011444092,31602
2023-03-28,1.440000057220459,1.4500000476837158,1.340000033378601,1.3899999856948853,42177
2023-03-29,1.3899999856948853,1.4550000429153442,1.3700000047683716,1.409999966621399,31344
2023-03-30,1.399999976158142,1.531000018119812,1.399999976158142,1.4700000286102295,33255
2023-03-31,1.5800000429153442,1.75,1.5199999809265137,1.7300000190734863,157899
2023-04-03,1.7699999809265137,2.200000047683716,1.7669999599456787,2.190000057220459,248639
2023-04-04,2.0399999618530273,2.1064000129699707,1.909999966621399,1.940000057220459,69269
2023-04-05,1.9800000190734863,1.9900000095367432,1.8300000429153442,1.8300000429153442,26268
2023-04-06,1.8600000143051147,1.8799999952316284,1.7999999523162842,1.8200000524520874,32550
2023-04-10,1.7699999809265137,1.8199000358581543,1.7699999809265137,1.8199000358581543,6283
2023-04-11,1.7619999647140503,1.809999942779541,1.7619999647140503,1.7999999523162842,23053
2023-04-12,1.7799999713897705,1.8396999835968018,1.7319999933242798,1.7400000095367432,20178
2023-04-13,1.7400000095367432,1.840000033378601,1.7400000095367432,1.7799999713897705,29615
2023-04-14,1.6640000343322754,1.75,1.5499999523162842,1.6299999952316284,46085
2023-04-17,1.5800000429153442,1.6699999570846558,1.5800000429153442,1.600000023841858,10616
2023-04-18,1.559999942779541,1.5700000524520874,1.5499999523162842,1.559999942779541,2038
2023-04-19,1.5299999713897705,1.590000033378601,1.5099999904632568,1.577299952507019,23102
2023-04-20,1.5299999713897705,1.5499999523162842,1.4299999475479126,1.4500000476837158,41074
2023-04-21,1.4500000476837158,1.4900000095367432,1.4500000476837158,1.4799000024795532,14392
2023-04-24,1.4900000095367432,1.600000023841858,1.340000033378601,1.3799999952316284,120722
2023-04-25,1.3799999952316284,1.4076000452041626,1.309999942779541,1.309999942779541,48782
2023-04-26,1.3700000047683716,1.3700000047683716,1.149999976158142,1.159999966621399,88370
2023-04-27,1.1970000267028809,1.2000000476837158,1.149999976158142,1.1699999570846558,82204
2023-04-28,1.1699999570846558,1.2000000476837158,1.1299999952316284,1.1299999952316284,45856
