Date,Open,High,Low,Close,Volume
2013-10-29,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,3750
2013-10-30,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-10-31,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-01,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-04,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-05,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-06,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-07,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-08,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-11,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-12,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-13,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-14,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-15,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-18,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-19,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-20,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-21,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-22,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-25,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-26,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-27,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-11-29,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-12-02,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
2013-12-03,0.12399999797344208,0.12399999797344208,0.12399999797344208,0.12399999797344208,0
