Open,High,Low,Close,Adj Close,Volume
2.440000057220459,2.5899999141693115,2.343100070953369,2.5899999141693115,2.5899999141693115,31200
2.5299999713897705,2.680000066757202,2.5299999713897705,2.6600000858306885,2.6600000858306885,27100
2.7100000381469727,2.7100000381469727,2.569999933242798,2.5799999237060547,2.5799999237060547,22500
2.7100000381469727,2.969899892807007,2.5799999237060547,2.819999933242798,2.819999933242798,107700
2.7699999809265137,3.0,2.759999990463257,2.8399999141693115,2.8399999141693115,41400
2.9200000762939453,2.9600000381469727,2.730600118637085,2.9200000762939453,2.9200000762939453,43400
2.990000009536743,2.990000009536743,2.8299999237060547,2.8299999237060547,2.8299999237060547,34400
2.7799999713897705,2.833400011062622,2.5799999237060547,2.5799999237060547,2.5799999237060547,63400
2.559999942779541,2.740000009536743,2.549999952316284,2.6600000858306885,2.6600000858306885,21600
2.740000009536743,3.059999942779541,2.700000047683716,2.990000009536743,2.990000009536743,63800
