Date,Open,High,Low,Close,Volume
2025-11-20,8.354999542236328,8.579999923706055,8.149999618530273,8.149999618530273,64757
2025-11-21,7.900000095367432,7.986999988555908,7.849999904632568,7.986999988555908,133016
2025-11-24,8.0600004196167,8.8100004196167,8.030699729919434,8.5600004196167,23158
2025-11-25,7.96999979019165,8.354999542236328,7.96999979019165,8.220000267028809,23536
2025-11-26,7.880000114440918,9.869999885559082,7.880000114440918,9.869999885559082,11765
