Date,Close,High,Low,Open,Volume
2025-03-17,16.200000762939453,16.450000762939453,15.5,15.699999809265137,148905
2025-03-18,15.5,16.299999237060547,15.399999618530273,16.100000381469727,121498
2025-03-19,15.699999809265137,15.899999618530273,15.399999618530273,15.399999618530273,159401
2025-03-20,16.0,16.649999618530273,15.399999618530273,15.699999809265137,235107
2025-03-21,15.800000190734863,16.25,15.300000190734863,15.899999618530273,225376
