Open,High,Low,Close,Adj Close,Volume
2.3299999237060547,2.450000047683716,2.3299999237060547,2.4100000858306885,2.4100000858306885,604200
2.4000000953674316,2.5,2.130000114440918,2.190000057220459,2.190000057220459,674700
2.140000104904175,2.2899999618530273,2.140000104904175,2.2799999713897705,2.2799999713897705,991300
2.299999952316284,2.325000047683716,2.2200000286102295,2.259999990463257,2.259999990463257,636100
2.240000009536743,2.259999990463257,1.940000057220459,2.0,2.0,2440200
1.940000057220459,1.9800000190734863,1.840000033378601,1.9199999570846558,1.9199999570846558,1191400
1.940000057220459,2.25,1.934999942779541,2.240000009536743,2.240000009536743,1724500
2.259999990463257,2.390000104904175,2.180000066757202,2.309999942779541,2.309999942779541,1735800
1.9450000524520874,2.430000066757202,1.6699999570846558,2.25,2.25,4151700
2.4600000381469727,3.0299999713897705,2.375999927520752,2.880000114440918,2.880000114440918,5348200
