Date,Close,High,Low,Open,Volume
2025-03-10,2.4600000381469727,2.74399995803833,2.4000000953674316,2.74399995803833,14797
2025-03-11,2.440000057220459,2.591200113296509,2.277600049972534,2.4800000190734863,23449
2025-03-12,2.4679999351501465,2.513200044631958,2.319999933242798,2.513200044631958,11305
2025-03-13,1.960800051689148,2.252000093460083,1.960800051689148,2.119999885559082,44818
2025-03-14,1.840000033378601,2.124000072479248,1.840000033378601,1.972000002861023,151253
