Open,High,Low,Close,Adj Close,Volume
4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,0
4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,2500
4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0
4.5,4.75,4.5,4.75,4.75,10100
4.550000190734863,4.599999904632568,4.449999809265137,4.5,4.5,4400
4.5,4.900000095367432,4.5,4.5,4.5,2800
4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,3500
4.0,4.849999904632568,4.0,4.849999904632568,4.849999904632568,2400
4.010000228881836,4.010000228881836,4.010000228881836,4.010000228881836,4.010000228881836,300
4.5,4.5,4.5,4.5,4.5,100
