Date,Open,High,Low,Close,Adj Close,Volume
2024-05-29,15.59000015258789,15.59000015258789,14.699999809265137,14.9399995803833,14.9399995803833,36100
2024-05-30,14.9399995803833,15.14799976348877,14.25,14.649999618530273,14.649999618530273,58900
2024-05-31,14.59000015258789,15.015000343322754,14.0600004196167,14.239999771118164,14.239999771118164,49800
2024-06-03,14.390000343322754,14.739999771118164,13.869999885559082,14.020000457763672,14.020000457763672,30200
2024-06-04,14.0,14.010000228881836,13.5,13.5,13.5,71300
2024-06-05,13.9399995803833,14.199999809265137,13.579999923706055,13.789999961853027,13.789999961853027,40700
2024-06-06,13.550000190734863,14.239999771118164,13.550000190734863,13.84000015258789,13.84000015258789,19000
2024-06-07,13.760000228881836,13.972000122070312,13.5,13.579999923706055,13.579999923706055,29000
2024-06-10,13.399999618530273,13.979999542236328,12.140000343322754,12.260000228881836,12.260000228881836,204500
2024-06-12,12.199999809265137,12.265000343322754,10.0,10.0,10.0,433994
