Date,Open,High,Low,Close,Volume
2026-07-27,62.13999938964844,63.08000183105469,60.060001373291016,60.08000183105469,4006900
2026-07-28,60.09000015258789,60.630001068115234,58.619998931884766,59.150001525878906,3653100
2026-07-29,63.0,63.0,60.36000061035156,61.279998779296875,3132700
2026-07-30,60.45000076293945,61.7400016784668,60.209999084472656,61.619998931884766,2835700
2026-07-31,61.52000045776367,62.5099983215332,61.02000045776367,62.459999084472656,2403500
