Open,High,Low,Close,Adj Close,Volume
0.028999999165534973,0.03720000013709068,0.028999999165534973,0.03720000013709068,0.03720000013709068,400068
0.03709999844431877,0.03709999844431877,0.03350000083446503,0.03550000116229057,0.03550000116229057,475631
0.03700000047683716,0.03700000047683716,0.03700000047683716,0.03700000047683716,0.03700000047683716,22000
0.03700000047683716,0.03700000047683716,0.03700000047683716,0.03700000047683716,0.03700000047683716,0
0.03229999914765358,0.03229999914765358,0.03060000017285347,0.03060000017285347,0.03060000017285347,184800
0.03060000017285347,0.03060000017285347,0.03060000017285347,0.03060000017285347,0.03060000017285347,0
0.029200000688433647,0.03200000151991844,0.029200000688433647,0.03200000151991844,0.03200000151991844,55000
0.03200000151991844,0.03200000151991844,0.029100000858306885,0.029100000858306885,0.029100000858306885,52000
0.032999999821186066,0.032999999821186066,0.028999999165534973,0.029200000688433647,0.029200000688433647,200000
0.029100000858306885,0.029249999672174454,0.023000000044703484,0.026000000536441803,0.026000000536441803,617578
