Date,Open,High,Low,Close,Adj Close,Volume
2024-06-04,13.760000228881836,13.760000228881836,12.890000343322754,13.270000457763672,13.270000457763672,15500
2024-06-05,13.25,13.29699993133545,12.579999923706055,12.90999984741211,12.90999984741211,10300
2024-06-06,13.100000381469727,13.758999824523926,12.925000190734863,13.279999732971191,13.279999732971191,22100
2024-06-07,13.239999771118164,13.267000198364258,12.539999961853027,12.59000015258789,12.59000015258789,7800
2024-06-10,12.779999732971191,13.390000343322754,12.59000015258789,12.789999961853027,12.789999961853027,25800
2024-06-11,13.100000381469727,13.100000381469727,12.600000381469727,12.854999542236328,12.854999542236328,11400
2024-06-12,12.989999771118164,12.989999771118164,12.649999618530273,12.890000343322754,12.890000343322754,5100
2024-06-13,12.600000381469727,12.989999771118164,12.550000190734863,12.890000343322754,12.890000343322754,7300
2024-06-14,12.779999732971191,13.281999588012695,12.649999618530273,13.055000305175781,13.055000305175781,13700
2024-06-17,12.850000381469727,12.851099967956543,9.739999771118164,10.300000190734863,10.300000190734863,95977
