Date,Open,High,Low,Close,Adj Close,Volume
2024-10-23,0.7059999704360962,0.7289999723434448,0.6669999957084656,0.6840000152587891,0.6840000152587891,266000
2024-10-24,0.6800000071525574,0.6949999928474426,0.621999979019165,0.6660000085830688,0.6660000085830688,464600
2024-10-25,0.6629999876022339,0.6869999766349792,0.6510000228881836,0.6579999923706055,0.6579999923706055,241500
2024-10-28,0.640999972820282,0.7300000190734863,0.640999972820282,0.7129999995231628,0.7129999995231628,410200
2024-10-29,0.7129999995231628,0.7269999980926514,0.6320000290870667,0.6629999876022339,0.6629999876022339,603700
2024-10-30,0.7009999752044678,0.7009999752044678,0.6200000047683716,0.6230000257492065,0.6230000257492065,616700
2024-10-31,0.6200000047683716,0.6439999938011169,0.5600000023841858,0.6169999837875366,0.6169999837875366,895200
2024-11-01,0.6299999952316284,0.6700000166893005,0.5400000214576721,0.5529999732971191,0.5529999732971191,3801400
2024-11-04,0.6069999933242798,0.6069999933242798,0.503000020980835,0.527999997138977,0.527999997138977,2069400
2024-11-05,0.5929999947547913,0.9190000295639038,0.5830000042915344,0.8370000123977661,0.8370000123977661,12012100
