Date,Close,High,Low,Open,Volume
2026-07-06,9.949999809265137,9.949999809265137,9.500024795532227,9.500024795532227,372892
2026-07-07,9.845000267028809,10.327500343322754,9.672499656677246,10.327500343322754,323676
2026-07-08,9.600000381469727,9.907500267028809,9.1875,9.1875,261488
2026-07-09,9.707500457763672,9.954999923706055,9.375,9.813750267028809,241556
