Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SNSE,SNSE,SNSE,SNSE,SNSE,SNSE
Date,,,,,,
2024-10-08 00:00:00+00:00,0.47099998593330383,0.47099998593330383,0.5070000290870667,0.4699999988079071,0.47999998927116394,29900
2024-10-09 00:00:00+00:00,0.45100000500679016,0.45100000500679016,0.49000000953674316,0.44999998807907104,0.460999995470047,24900
2024-10-10 00:00:00+00:00,0.4699999988079071,0.4699999988079071,0.49000000953674316,0.4699999988079071,0.49000000953674316,24000
2024-10-11 00:00:00+00:00,0.4699999988079071,0.4699999988079071,0.4880000054836273,0.4690000116825104,0.4749999940395355,6200
2024-10-14 00:00:00+00:00,0.4449999928474426,0.4449999928474426,0.49000000953674316,0.4259999990463257,0.4699999988079071,79800
2024-10-15 00:00:00+00:00,0.4650000035762787,0.4650000035762787,0.49000000953674316,0.4339999854564667,0.4449999928474426,42100
2024-10-16 00:00:00+00:00,0.45899999141693115,0.45899999141693115,0.49000000953674316,0.4339999854564667,0.46000000834465027,37000
2024-10-17 00:00:00+00:00,0.42399999499320984,0.42399999499320984,0.49000000953674316,0.41999998688697815,0.49000000953674316,391500
2024-10-18 00:00:00+00:00,0.4129999876022339,0.4129999876022339,0.49000000953674316,0.4099999964237213,0.42399999499320984,117200
2024-10-21 00:00:00+00:00,0.7799999713897705,0.7799999713897705,0.8700000047683716,0.4230000078678131,0.4230000078678131,9287575
