Date,Open,High,Low,Close,Adj Close,Volume
2024-09-13,0.5180000066757202,0.5450000166893005,0.5170000195503235,0.5199999809265137,0.5199999809265137,42100
2024-09-16,0.5,0.5320000052452087,0.5,0.5299999713897705,0.5299999713897705,27100
2024-09-17,0.5299999713897705,0.5400000214576721,0.5220000147819519,0.5249999761581421,0.5249999761581421,22700
2024-09-18,0.5350000262260437,0.550000011920929,0.5170000195503235,0.550000011920929,0.550000011920929,24000
2024-09-19,0.5519999861717224,0.5799999833106995,0.5519999861717224,0.578000009059906,0.578000009059906,22300
2024-09-20,0.5870000123977661,0.5870000123977661,0.5540000200271606,0.5619999766349792,0.5619999766349792,17800
2024-09-23,0.550000011920929,0.5600000023841858,0.5260000228881836,0.5299999713897705,0.5299999713897705,33800
2024-09-24,0.5339999794960022,0.5370000004768372,0.5230000019073486,0.5299999713897705,0.5299999713897705,11100
2024-09-25,0.5230000019073486,0.5379999876022339,0.5230000019073486,0.5260000228881836,0.5260000228881836,2300
2024-09-26,0.550000011920929,0.7170000076293945,0.550000011920929,0.7099999785423279,0.7099999785423279,124800
