Date,Open,High,Low,Close,Adj Close,Volume
2024-01-26,0.013000000268220901,0.014000000432133675,0.013000000268220901,0.014000000432133675,0.014000000432133675,10000
2024-01-29,0.014000000432133675,0.014999999664723873,0.014000000432133675,0.014000000432133675,0.014000000432133675,5600
2024-01-30,0.014000000432133675,0.014000000432133675,0.012000000104308128,0.012000000104308128,0.012000000104308128,64000
2024-01-31,0.014000000432133675,0.014000000432133675,0.014000000432133675,0.014000000432133675,0.014000000432133675,13300
2024-02-01,0.012000000104308128,0.014000000432133675,0.012000000104308128,0.014000000432133675,0.014000000432133675,37600
2024-02-02,0.014000000432133675,0.014000000432133675,0.014000000432133675,0.014000000432133675,0.014000000432133675,10100
2024-02-05,0.013000000268220901,0.013000000268220901,0.012000000104308128,0.013000000268220901,0.013000000268220901,18800
2024-02-06,0.014000000432133675,0.01899999938905239,0.014000000432133675,0.01600000075995922,0.01600000075995922,205000
2024-02-07,0.010999999940395355,0.01899999938905239,0.010999999940395355,0.01899999938905239,0.01899999938905239,13500
2024-02-08,0.01899999938905239,0.01899999938905239,0.014000000432133675,0.014000000432133675,0.014000000432133675,195900
