Date,Open,High,Low,Close,Volume
2022-11-07,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,60000
2022-11-08,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-09,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-10,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-11,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-14,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-15,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-16,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-17,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-18,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-21,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-22,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-23,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-25,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-28,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-29,0.0714000016450882,0.0714000016450882,0.0714000016450882,0.0714000016450882,0
2022-11-30,0.09907999634742737,0.09907999634742737,0.09907999634742737,0.09907999634742737,8349
2022-12-01,0.09907999634742737,0.09907999634742737,0.09907999634742737,0.09907999634742737,0
2022-12-02,0.09907999634742737,0.09907999634742737,0.09907999634742737,0.09907999634742737,0
2022-12-05,0.1090800017118454,0.1090800017118454,0.1090800017118454,0.1090800017118454,5876
2022-12-06,0.1090800017118454,0.1090800017118454,0.1090800017118454,0.1090800017118454,0
2022-12-07,0.1090800017118454,0.1090800017118454,0.1090800017118454,0.1090800017118454,0
2022-12-08,0.15015000104904175,0.18019999563694,0.15015000104904175,0.18019999563694,2500
2022-12-09,0.18019999563694,0.18019999563694,0.18019999563694,0.18019999563694,0
