Date,Open,High,Low,Close,Volume
2025-01-10,168.42999267578125,181.63999938964844,168.42999267578125,174.02000427246094,2509900
2025-01-13,168.8800048828125,170.99000549316406,159.63499450683594,164.57000732421875,3051800
2025-01-14,169.63999938964844,170.0,150.02999877929688,153.2899932861328,2267200
2025-01-15,158.75999450683594,159.47500610351562,91.37000274658203,116.08000183105469,20009000
