Date,Close,High,Low,Open,Volume
2026-08-25,1.2989989519119263,1.301548957824707,1.2989989519119263,1.301548957824707,140
2026-08-26,1.3544989824295044,1.3544989824295044,1.289999008178711,1.289999008178711,3132
2026-08-27,1.335299015045166,1.3364989757537842,1.1999989748001099,1.3364989757537842,173
2026-08-28,1.28459894657135,1.3274990320205688,1.2638989686965942,1.2638989686965942,2176
2026-08-31,1.3544989824295044,1.3544989824295044,1.1099989414215088,1.1099989414215088,6926
