Open,High,Low,Close,Adj Close,Volume
5.159999847412109,5.159999847412109,5.050000190734863,5.065000057220459,5.065000057220459,11000
5.159999847412109,5.239999771118164,4.921000003814697,5.010000228881836,5.010000228881836,24200
5.139999866485596,5.139999866485596,5.039000034332275,5.050000190734863,5.050000190734863,10800
5.050000190734863,5.099999904632568,4.949999809265137,4.949999809265137,4.949999809265137,19900
5.010000228881836,5.010000228881836,4.900000095367432,4.980000019073486,4.980000019073486,23700
5.090000152587891,5.25,4.940000057220459,5.150000095367432,5.150000095367432,63500
5.150000095367432,5.289999961853027,5.099999904632568,5.25,5.25,21900
5.309999942779541,5.309999942779541,4.96999979019165,5.224999904632568,5.224999904632568,150000
5.21999979019165,5.519999980926514,5.11899995803833,5.289999961853027,5.289999961853027,204700
5.659999847412109,6.25,5.650000095367432,6.230000019073486,6.230000019073486,791400
