Date,Close,High,Low,Open,Volume
2026-05-26,5.447999954223633,5.833600044250488,5.303999900817871,5.432000160217285,69139
2026-05-27,5.6072001457214355,5.840000152587891,5.448800086975098,5.523200035095215,96300
2026-05-28,5.882400035858154,6.155200004577637,5.519999980926514,5.599999904632568,84481
2026-05-29,5.6367998123168945,6.031199932098389,5.628799915313721,5.916800022125244,65517
