Open,High,Low,Close,Adj Close,Volume
2.3399999141693115,2.369999885559082,2.2799999713897705,2.3499999046325684,2.3499999046325684,462000
2.3399999141693115,2.440000057220459,2.2890000343322754,2.440000057220459,2.440000057220459,557600
2.450000047683716,2.8299999237060547,2.450000047683716,2.759999990463257,2.759999990463257,1344800
2.759999990463257,2.9200000762939453,2.609999895095825,2.7300000190734863,2.7300000190734863,1583900
2.7300000190734863,3.059999942779541,2.619999885559082,3.009999990463257,3.009999990463257,1185700
3.009999990463257,3.1600000858306885,2.7799999713897705,3.140000104904175,3.140000104904175,1204700
3.109999895095825,3.61899995803833,3.009999990463257,3.059999942779541,3.059999942779541,2023200
3.0,3.4800000190734863,2.8399999141693115,3.25,3.25,1041600
3.2899999618530273,3.5299999713897705,3.25,3.319999933242798,3.319999933242798,801100
3.440000057220459,4.5,3.440000057220459,4.0,4.0,3527200
