Date,Open,High,Low,Close,Adj Close,Volume
2024-04-26,15.829999923706055,16.049999237060547,15.649999618530273,15.90999984741211,15.90999984741211,364600
2024-04-29,16.06999969482422,16.690000534057617,15.899999618530273,16.1200008392334,16.1200008392334,421900
2024-04-30,16.020000457763672,16.610000610351562,15.670999526977539,15.800000190734863,15.800000190734863,544200
2024-05-01,15.8100004196167,16.239999771118164,15.729999542236328,15.899999618530273,15.899999618530273,372800
2024-05-02,17.25,17.25,16.059999465942383,16.59000015258789,16.59000015258789,1151500
2024-05-03,16.200000762939453,16.5,15.802000045776367,16.25,16.25,293000
2024-05-06,16.850000381469727,17.40999984741211,16.639999389648438,16.90999984741211,16.90999984741211,569800
2024-05-07,16.790000915527344,16.959999084472656,16.288999557495117,16.68000030517578,16.68000030517578,383800
2024-05-08,16.8799991607666,17.059999465942383,16.440000534057617,16.56999969482422,16.56999969482422,487100
2024-05-09,20.049999237060547,21.489999771118164,19.760000228881836,21.010000228881836,21.010000228881836,4134000
