Open,High,Low,Close,Adj Close,Volume
2.2899999618530273,2.7799999713897705,2.2100000381469727,2.6500000953674316,2.6500000953674316,34800
2.5999999046325684,3.5,2.5309998989105225,3.119999885559082,3.119999885559082,128000
3.2100000381469727,3.799999952316284,2.8499999046325684,3.75,3.75,218800
3.700000047683716,3.9600000381469727,3.450000047683716,3.9200000762939453,3.9200000762939453,1397200
3.9200000762939453,3.9600000381469727,3.450000047683716,3.799999952316284,3.799999952316284,460000
3.880000114440918,3.9000000953674316,3.430000066757202,3.819999933242798,3.819999933242798,428100
3.940000057220459,3.940000057220459,3.3570001125335693,3.819999933242798,3.819999933242798,577800
3.559999942779541,3.8399999141693115,3.5,3.819999933242798,3.819999933242798,578200
3.5999999046325684,3.990000009536743,3.5399999618530273,3.880000114440918,3.880000114440918,1452100
3.799999952316284,4.150000095367432,1.25,1.2899999618530273,1.2899999618530273,8213200
