Open,High,Low,Close,Adj Close,Volume
7.659999847412109,8.170000076293945,7.5,7.869999885559082,7.869999885559082,203600
7.869999885559082,7.989999771118164,7.349999904632568,7.639999866485596,7.639999866485596,127100
7.510000228881836,7.724999904632568,7.28000020980835,7.320000171661377,7.320000171661377,120600
7.320000171661377,7.489999771118164,7.050000190734863,7.309999942779541,7.309999942779541,94500
7.400000095367432,7.730000019073486,7.400000095367432,7.579999923706055,7.579999923706055,94100
7.730000019073486,7.989999771118164,7.048999786376953,7.579999923706055,7.579999923706055,133900
7.46999979019165,7.690000057220459,7.300000190734863,7.539999961853027,7.539999961853027,73300
7.460000038146973,7.460000038146973,7.130000114440918,7.309999942779541,7.309999942779541,185800
7.329999923706055,7.53000020980835,7.079999923706055,7.099999904632568,7.099999904632568,171800
6.199999809265137,6.300000190734863,4.960000038146973,5.0,5.0,1529900
