Date,Open,High,Low,Close,Adj Close,Volume
2024-04-04,0.8199999928474426,0.8209999799728394,0.8059999942779541,0.8190000057220459,0.8190000057220459,85800
2024-04-05,0.8299999833106995,0.8500000238418579,0.7799999713897705,0.781000018119812,0.781000018119812,390400
2024-04-08,0.8190000057220459,0.8500000238418579,0.7820000052452087,0.8199999928474426,0.8199999928474426,192200
2024-04-09,0.8399999737739563,0.8550000190734863,0.8259999752044678,0.8360000252723694,0.8360000252723694,369000
2024-04-10,0.8399999737739563,0.9399999976158142,0.8399999737739563,0.8989999890327454,0.8989999890327454,925700
2024-04-11,0.9100000262260437,0.9190000295639038,0.8600000143051147,0.8899999856948853,0.8899999856948853,159700
2024-04-12,0.8999999761581421,0.8999999761581421,0.8600000143051147,0.8799999952316284,0.8799999952316284,179500
2024-04-15,0.8999999761581421,1.0499999523162842,0.8799999952316284,0.949999988079071,0.949999988079071,1723900
2024-04-16,0.996999979019165,1.190000057220459,0.9419999718666077,1.1200000047683716,1.1200000047683716,1381100
2024-04-17,1.149999976158142,1.5,1.125,1.4199999570846558,1.4199999570846558,3811600
