Date,Open,High,Low,Close,Adj Close,Volume
2024-07-31,87.19999694824219,90.5,87.19999694824219,89.69999694824219,89.69999694824219,5874257
2024-08-01,91.4000015258789,94.69999694824219,90.69999694824219,93.69999694824219,93.69999694824219,13021780
2024-08-02,91.0,92.19999694824219,88.19999694824219,88.4000015258789,88.4000015258789,10696783
2024-08-05,84.0,84.0999984741211,79.5999984741211,79.5999984741211,79.5999984741211,7098874
2024-08-06,85.9000015258789,87.5,79.69999694824219,87.5,87.5,13688519
2024-08-07,88.4000015258789,95.0,88.30000305175781,93.4000015258789,93.4000015258789,32808700
2024-08-08,92.0,97.30000305175781,91.4000015258789,94.0,94.0,25733464
2024-08-09,97.5,100.5,94.5,95.4000015258789,95.4000015258789,38025127
2024-08-12,99.0,101.5,96.0999984741211,98.4000015258789,98.4000015258789,37721627
2024-08-13,99.0,108.0,99.0,108.0,108.0,48505402
