Open,High,Low,Close,Adj Close,Volume
3.009999990463257,3.0220000743865967,2.9600000381469727,2.990000009536743,2.990000009536743,44318
3.299999952316284,3.4100000858306885,3.2802000045776367,3.3399999141693115,3.3399999141693115,81102
3.5199999809265137,3.6080000400543213,3.5199999809265137,3.569999933242798,3.569999933242798,60775
3.430000066757202,3.430000066757202,3.390000104904175,3.4100000858306885,3.4100000858306885,176734
3.2899999618530273,3.4000000953674316,3.2899999618530273,3.4000000953674316,3.4000000953674316,59026
3.184999942779541,3.190000057220459,3.1600000858306885,3.1603000164031982,3.1603000164031982,44782
3.119999885559082,3.1500000953674316,3.0399999618530273,3.0399999618530273,3.0399999618530273,86889
3.240000009536743,3.240000009536743,3.190000057220459,3.190000057220459,3.190000057220459,46214
3.190000057220459,3.2200000286102295,2.640000104904175,2.640000104904175,2.640000104904175,215865
1.8300000429153442,1.9600000381469727,1.7799999713897705,1.7799999713897705,1.7799999713897705,189089
