Date,Open,High,Low,Close,Adj Close,Volume
2024-05-02,1.159999966621399,1.2000000476837158,1.1200000047683716,1.2000000476837158,1.2000000476837158,11700
2024-05-03,1.1200000047683716,1.1699999570846558,1.100000023841858,1.1299999952316284,1.1299999952316284,26400
2024-05-06,1.2100000381469727,1.590000033378601,1.2000000476837158,1.399999976158142,1.399999976158142,1067900
2024-05-07,1.600000023841858,1.7999999523162842,1.4500000476837158,1.6799999475479126,1.6799999475479126,520400
2024-05-08,1.7000000476837158,2.069999933242798,1.690000057220459,2.0299999713897705,2.0299999713897705,710400
2024-05-09,2.119999885559082,2.130000114440918,1.7999999523162842,1.8300000429153442,1.8300000429153442,532900
2024-05-10,1.5700000524520874,1.899999976158142,1.559999942779541,1.8899999856948853,1.8899999856948853,192700
2024-05-13,1.9500000476837158,2.049999952316284,1.7999999523162842,1.8200000524520874,1.8200000524520874,143400
2024-05-14,1.9800000190734863,2.259999990463257,1.8700000047683716,2.259999990463257,2.259999990463257,671500
2024-05-15,2.25,2.25,1.7799999713897705,1.7999999523162842,1.7999999523162842,346400
