Date,Open,High,Low,Close,Volume
2026-03-16,20.700000762939453,21.5,19.0,19.290000915527344,8453800
2026-03-17,18.30500030517578,18.850000381469727,17.149999618530273,18.15999984741211,7959400
2026-03-18,18.15999984741211,18.389999389648438,17.40999984741211,17.780000686645508,4815600
2026-03-19,15.569999694824219,17.389999389648438,15.210000038146973,17.18000030517578,8909500
2026-03-20,17.790000915527344,18.100000381469727,15.90999984741211,16.200000762939453,8247571
